4.485    270|267|296|314|347|298|246|209|141|37| 42|119|225|239|312|322|340|295|274|250|
4.505    231|319|285|340|351|282|265|213|137|38| 48|123|209|258|315|325|335|347|285|257|
4.524    281|277|299|361|345|339|275|225|135|58| 39|138|197|265|326|386|367|327|313|258|
4.544    270|286|351|356|354|313|306|223|194|42| 51|132|245|278|340|372|341|381|337|278|
4.563    326|331|363|353|375|341|322|240|154|44| 61|175|249|307|369|356|363|378|315|270|
4.583    295|309|370|436|388|332|310|264|140|47| 54|131|240|306|374|383|403|402|338|325|
4.602    316|345|372|425|408|380|321|276|174|53| 47|147|246|322|373|423|390|401|340|316|
4.622    309|365|405|431|429|375|346|271|160|67| 65|178|256|329|389|433|415|395|360|317|
4.642    352|394|420|446|406|390|357|297|167|54| 52|171|268|363|415|416|428|431|367|339|
4.661    355|405|417|490|459|424|359|288|168|64| 65|183|293|360|386|449|452|422|404|350|
4.681    357|397|467|489|488|406|356|280|195|56| 52|177|310|375|469|476|475|465|389|318|
4.700    341|416|496|491|457|443|382|320|191|76| 61|216|299|407|464|500|501|480|421|353|
4.720    389|435|513|519|536|449|433|315|207|60| 74|235|340|433|479|553|504|486|482|400|
4.739    427|427|471|522|547|481|434|341|209|65| 57|215|325|409|498|510|552|531|421|397|
4.759    424|478|555|541|522|528|437|359|233|73| 60|233|314|447|557|569|556|507|492|442|
4.778    467|530|576|584|548|533|464|367|211|64| 74|229|363|462|534|566|570|560|517|451|
4.798    430|549|578|613|602|539|487|413|255|96| 86|249|393|521|590|642|592|568|555|458|
4.817    512|579|601|604|643|548|500|377|241|83| 79|230|382|516|587|634|591|569|574|472|
4.837    478|558|632|652|669|624|508|415|236|86| 84|264|383|520|617|669|641|600|571|501|
4.857    524|605|657|675|667|651|550|421|274|90| 92|267|408|564|587|650|685|676|659|529|
4.876    536|623|686|702|683|670|557|405|278|84| 116|309|426|571|661|682|683|697|619|551|
4.896    617|631|689|734|786|674|588|455|333|103| 94|299|444|598|672|704|742|733|654|545|
4.915    570|677|727|767|834|740|616|486|310|96| 100|294|498|604|733|742|799|762|686|625|
4.935    598|713|737|837|816|792|681|521|316|112| 116|302|470|637|749|830|817|729|677|576|
4.954    637|699|758|841|813|804|629|487|307|93| 112|337|461|645|757|798|854|807|713|663|
4.974    670|713|851|850|858|771|682|518|379|116| 112|336|518|658|782|848|926|864|742|670|
4.993    672|782|864|933|936|791|709|544|342|113| 123|350|526|696|794|861|848|822|772|719|
5.013    733|811|857|926|901|816|777|615|396|135| 139|356|563|736|877|900|916|935|782|681|
5.032    753|832|960|983|984|934|790|568|360|115| 132|368|584|792|955|977|970|952|855|751|
5.052    789|845|1040|1004|1001|933|780|604|378|131| 127|379|619|779|925|999|988|910|864|793|
5.072    808|865|961|1049|1034|952|857|608|402|123| 134|419|622|871|975|1018|1087|950|997|809|
5.091    872|1030|1039|1109|1018|972|870|639|449|156| 125|412|722|836|1014|1138|1124|1041|948|764|
5.111    856|965|1115|1099|1133|1029|928|674|415|157| 167|437|709|916|1048|1141|1199|1122|1073|851|
5.130    888|997|1189|1136|1119|1080|928|754|444|148| 164|499|709|938|1099|1283|1163|1125|1090|887|
